12/21/22,08:30,14.0,98.4,13.8,15.4
12/21/22,09:00,14.0,98.4,13.8,15.4
12/21/22,09:30,14.7,98.7,14.5,14.6
12/21/22,10:00,16.0,98.9,15.8,13.8
12/21/22,10:30,17.7,99.2,17.6,13.7
12/21/22,11:00,17.7,99.2,17.6,13.7
12/21/22,11:30,18.3,93.9,17.3,16.3
12/21/22,12:00,20.0,83.0,17.0,20.4
12/21/22,12:30,20.0,83.0,17.0,20.4
12/21/22,13:00,20.5,78.5,16.6,21.6
12/21/22,13:30,21.3,74.7,16.6,22.6
12/21/22,14:00,20.7,74.3,16.0,22.5
12/21/22,14:30,20.4,74.8,15.8,22.3
12/21/22,15:00,20.1,75.1,15.5,22.2
12/21/22,15:30,19.5,77.1,15.4,21.8
12/21/22,16:00,19.0,79.1,15.3,21.3
12/21/22,16:30,18.6,80.9,15.3,20.9
12/21/22,17:00,18.0,83.7,15.2,20.1
12/21/22,17:30,16.4,90.1,14.8,18.2
12/21/22,18:00,15.9,92.6,14.7,17.2
12/21/22,18:30,15.9,92.6,14.7,17.2
12/21/22,19:00,15.2,93.2,14.1,17.4
12/21/22,19:30,14.8,94.0,13.8,17.3
12/21/22,20:00,14.8,95.4,14.1,16.5
12/21/22,20:30,14.8,95.3,14.1,16.5
12/21/22,21:00,15.0,96.1,14.4,15.9
12/21/22,21:30,14.7,96.0,14.1,16.2
12/21/22,22:00,14.4,95.6,13.7,16.7
12/21/22,22:30,14.1,95.9,13.5,16.8
12/21/22,23:00,14.1,95.9,13.5,16.8
12/21/22,23:30,13.9,96.4,13.3,16.7
12/22/22,00:00,13.9,97.0,13.4,16.3
12/22/22,00:30,14.2,97.4,13.8,15.8
